hero_names,power,present
Copycat,Vision - Heat,FALSE
Cottonmouth,Vision - Heat,FALSE
Crimson Crusader,Vision - Heat,FALSE
Crimson Dynamo,Vision - Heat,FALSE
Crystal,Vision - Heat,FALSE
Curse,Vision - Heat,FALSE
Cy-Gor,Vision - Heat,FALSE
Cyborg,Vision - Heat,FALSE
Cyborg Superman,Vision - Heat,TRUE
Cyclops,Vision - Heat,FALSE
DL Hawkins,Vision - Heat,FALSE
Dagger,Vision - Heat,FALSE
Daphne Powell,Vision - Heat,FALSE
Daredevil,Vision - Heat,FALSE
Darkhawk,Vision - Heat,FALSE
Darkman,Vision - Heat,FALSE
Darkseid,Vision - Heat,FALSE
Darkstar,Vision - Heat,FALSE
Darth Maul,Vision - Heat,FALSE
Darth Vader,Vision - Heat,FALSE
Dash,Vision - Heat,FALSE
Data,Vision - Heat,FALSE
Dazzler,Vision - Heat,FALSE
Deadman,Vision - Heat,FALSE
Deadpool,Vision - Heat,FALSE
Deadshot,Vision - Heat,FALSE
Deathlok,Vision - Heat,FALSE
Deathstroke,Vision - Heat,FALSE
Dementor,Vision - Heat,FALSE
Demogoblin,Vision - Heat,FALSE
Destroyer,Vision - Heat,FALSE
Diamondback,Vision - Heat,FALSE
Doc Samson,Vision - Heat,FALSE
Doctor Doom,Vision - Heat,FALSE
Doctor Doom II,Vision - Heat,FALSE
Doctor Fate,Vision - Heat,FALSE
Doctor Octopus,Vision - Heat,FALSE
Doctor Poison,Vision - Heat,FALSE
Doctor Strange,Vision - Heat,FALSE
Domino,Vision - Heat,FALSE
Donatello,Vision - Heat,FALSE
Donna Troy,Vision - Heat,FALSE
Doomsday,Vision - Heat,FALSE
Doppelganger,Vision - Heat,FALSE
Dormammu,Vision - Heat,FALSE
Dr Manhattan,Vision - Heat,FALSE
Drax the Destroyer,Vision - Heat,FALSE
Ego,Vision - Heat,FALSE
Elastigirl,Vision - Heat,FALSE
Electro,Vision - Heat,FALSE
Elektra,Vision - Heat,FALSE
Elle Bishop,Vision - Heat,FALSE
Elongated Man,Vision - Heat,FALSE
Emma Frost,Vision - Heat,FALSE
Enchantress,Vision - Heat,FALSE
Energy,Vision - Heat,FALSE
Ethan Hunt,Vision - Heat,FALSE
Etrigan,Vision - Heat,FALSE
Evil Deadpool,Vision - Heat,FALSE
Evilhawk,Vision - Heat,FALSE
Exodus,Vision - Heat,FALSE
Fabian Cortez,Vision - Heat,FALSE
Falcon,Vision - Heat,FALSE
Fallen One II,Vision - Heat,FALSE
Faora,Vision - Heat,TRUE
Feral,Vision - Heat,FALSE
Fighting Spirit,Vision - Heat,FALSE
Fin Fang Foom,Vision - Heat,FALSE
Fire,Vision - Heat,FALSE
Firebird,Vision - Heat,FALSE
Firelord,Vision - Heat,FALSE
Firestar,Vision - Heat,FALSE
Firestorm,Vision - Heat,FALSE
Flash,Vision - Heat,FALSE
Flash Gordon,Vision - Heat,FALSE
Flash II,Vision - Heat,FALSE
Flash III,Vision - Heat,FALSE
Flash IV,Vision - Heat,FALSE
Forge,Vision - Heat,FALSE
Franklin Richards,Vision - Heat,FALSE
Frenzy,Vision - Heat,FALSE
Frigga,Vision - Heat,FALSE
Galactus,Vision - Heat,FALSE
Gambit,Vision - Heat,FALSE
Gamora,Vision - Heat,FALSE
Garbage Man,Vision - Heat,FALSE
Gary Bell,Vision - Heat,FALSE
General Zod,Vision - Heat,TRUE
Genesis,Vision - Heat,FALSE
Ghost Rider,Vision - Heat,FALSE
Ghost Rider II,Vision - Heat,FALSE
Giganta,Vision - Heat,FALSE
Gladiator,Vision - Heat,TRUE
Goblin Queen,Vision - Heat,FALSE
Godzilla,Vision - Heat,FALSE
Gog,Vision - Heat,FALSE
Goku,Vision - Heat,FALSE
Goliath IV,Vision - Heat,FALSE
Gorilla Grodd,Vision - Heat,FALSE
Granny Goodness,Vision - Heat,FALSE
Gravity,Vision - Heat,FALSE
Greedo,Vision - Heat,FALSE
Green Arrow,Vision - Heat,FALSE
Green Goblin,Vision - Heat,FALSE
Green Goblin II,Vision - Heat,FALSE
Green Goblin III,Vision - Heat,FALSE
Green Goblin IV,Vision - Heat,FALSE
Groot,Vision - Heat,FALSE
Guy Gardner,Vision - Heat,FALSE
Hal Jordan,Vision - Heat,FALSE
Han Solo,Vision - Heat,FALSE
Hancock,Vision - Heat,FALSE
Harley Quinn,Vision - Heat,FALSE
Harry Potter,Vision - Heat,FALSE
Havok,Vision - Heat,FALSE
Hawk,Vision - Heat,FALSE
Hawkeye,Vision - Heat,FALSE
Hawkeye II,Vision - Heat,FALSE
Hawkgirl,Vision - Heat,FALSE
Hawkman,Vision - Heat,FALSE
Heat Wave,Vision - Heat,FALSE
Hela,Vision - Heat,FALSE
Hellboy,Vision - Heat,FALSE
Hellcat,Vision - Heat,FALSE
Hellgramite,Vision - Heat,FALSE
Hellstorm,Vision - Heat,FALSE
Hercules,Vision - Heat,FALSE
Hiro Nakamura,Vision - Heat,FALSE
Hit-Girl,Vision - Heat,FALSE
Hobgoblin,Vision - Heat,FALSE
Hollow,Vision - Heat,FALSE
Hope Summers,Vision - Heat,TRUE
Hulk,Vision - Heat,FALSE
Human Torch,Vision - Heat,FALSE
Huntress,Vision - Heat,FALSE
Husk,Vision - Heat,FALSE
Hybrid,Vision - Heat,FALSE
Hydro-Man,Vision - Heat,FALSE
Hyperion,Vision - Heat,TRUE
Iceman,Vision - Heat,FALSE
Impulse,Vision - Heat,FALSE
Indiana Jones,Vision - Heat,FALSE
Indigo,Vision - Heat,FALSE
Ink,Vision - Heat,FALSE
Invisible Woman,Vision - Heat,FALSE
Iron Fist,Vision - Heat,FALSE
Iron Man,Vision - Heat,FALSE
Iron Monger,Vision - Heat,FALSE
Isis,Vision - Heat,FALSE
JJ Powell,Vision - Heat,FALSE
Jack of Hearts,Vision - Heat,FALSE
Jack-Jack,Vision - Heat,TRUE
James Bond,Vision - Heat,FALSE
James T. Kirk,Vision - Heat,FALSE
Jar Jar Binks,Vision - Heat,FALSE
Jason Bourne,Vision - Heat,FALSE
Jean Grey,Vision - Heat,FALSE
Jean-Luc Picard,Vision - Heat,FALSE
Jennifer Kale,Vision - Heat,FALSE
Jessica Cruz,Vision - Heat,FALSE
Jessica Jones,Vision - Heat,FALSE
Jim Powell,Vision - Heat,FALSE
Johann Krauss,Vision - Heat,FALSE
John Constantine,Vision - Heat,FALSE
John Stewart,Vision - Heat,FALSE
John Wraith,Vision - Heat,FALSE
Joker,Vision - Heat,FALSE
Jolt,Vision - Heat,FALSE
Jubilee,Vision - Heat,FALSE
Judge Dredd,Vision - Heat,FALSE
Juggernaut,Vision - Heat,FALSE
Junkpile,Vision - Heat,FALSE
Justice,Vision - Heat,FALSE
K-2SO,Vision - Heat,FALSE
Kang,Vision - Heat,FALSE
Karate Kid,Vision - Heat,FALSE
Kathryn Janeway,Vision - Heat,FALSE
Katniss Everdeen,Vision - Heat,FALSE
Kevin 11,Vision - Heat,FALSE
Kick-Ass,Vision - Heat,FALSE
Kid Flash,Vision - Heat,FALSE
Killer Croc,Vision - Heat,FALSE
Killer Frost,Vision - Heat,FALSE
Kilowog,Vision - Heat,FALSE
King Kong,Vision - Heat,FALSE
King Shark,Vision - Heat,FALSE
Klaw,Vision - Heat,FALSE
Kool-Aid Man,Vision - Heat,FALSE
Kraven II,Vision - Heat,FALSE
Kraven the Hunter,Vision - Heat,FALSE
Krypto,Vision - Heat,TRUE
Kyle Rayner,Vision - Heat,FALSE
Kylo Ren,Vision - Heat,FALSE
Lady Bullseye,Vision - Heat,FALSE
Lady Deathstrike,Vision - Heat,FALSE
Lara Croft,Vision - Heat,FALSE
Leader,Vision - Heat,FALSE
Leech,Vision - Heat,FALSE
Legion,Vision - Heat,FALSE
Leonardo,Vision - Heat,FALSE
Lex Luthor,Vision - Heat,FALSE
Light Lass,Vision - Heat,FALSE
Lightning Lad,Vision - Heat,FALSE
Lightning Lord,Vision - Heat,FALSE
Little Epic,Vision - Heat,FALSE
Living Brain,Vision - Heat,FALSE
Living Tribunal,Vision - Heat,FALSE
Liz Sherman,Vision - Heat,FALSE
Lizard,Vision - Heat,FALSE
Lobo,Vision - Heat,FALSE
Loki,Vision - Heat,FALSE
Longshot,Vision - Heat,FALSE
Lord Voldemort,Vision - Heat,FALSE
Luke Cage,Vision - Heat,FALSE
Luke Campbell,Vision - Heat,FALSE
Luke Skywalker,Vision - Heat,FALSE
Luna,Vision - Heat,FALSE
Lyja,Vision - Heat,FALSE
MODOK,Vision - Heat,FALSE
Mach-IV,Vision - Heat,FALSE
Machine Man,Vision - Heat,FALSE
Magneto,Vision - Heat,FALSE
Magog,Vision - Heat,FALSE
Magus,Vision - Heat,FALSE
Man of Miracles,Vision - Heat,FALSE
Man-Bat,Vision - Heat,FALSE
Man-Thing,Vision - Heat,FALSE
Man-Wolf,Vision - Heat,FALSE
Mandarin,Vision - Heat,FALSE
Mantis,Vision - Heat,FALSE
Martian Manhunter,Vision - Heat,TRUE
Marvel Girl,Vision - Heat,FALSE
Master Brood,Vision - Heat,FALSE
Master Chief,Vision - Heat,FALSE
Match,Vision - Heat,TRUE
Matt Parkman,Vision - Heat,FALSE
Maverick,Vision - Heat,FALSE
Maxima,Vision - Heat,FALSE
Maya Herrera,Vision - Heat,FALSE
Medusa,Vision - Heat,FALSE
Meltdown,Vision - Heat,FALSE
Mephisto,Vision - Heat,FALSE
Mera,Vision - Heat,FALSE
Metallo,Vision - Heat,FALSE
Metamorpho,Vision - Heat,FALSE
Metron,Vision - Heat,FALSE
Micah Sanders,Vision - Heat,FALSE
Michelangelo,Vision - Heat,FALSE
Micro Lad,Vision - Heat,FALSE
Mimic,Vision - Heat,FALSE
Minna Murray,Vision - Heat,FALSE
Misfit,Vision - Heat,FALSE
Miss Martian,Vision - Heat,FALSE
Mister Fantastic,Vision - Heat,FALSE
Mister Freeze,Vision - Heat,FALSE
Mister Knife,Vision - Heat,FALSE
Mister Mxyzptlk,Vision - Heat,FALSE
Mister Sinister,Vision - Heat,FALSE
Mockingbird,Vision - Heat,FALSE
Mohinder Suresh,Vision - Heat,FALSE
Molten Man,Vision - Heat,FALSE
Monarch,Vision - Heat,FALSE
Monica Dawson,Vision - Heat,FALSE
Moon Knight,Vision - Heat,FALSE
Moonstone,Vision - Heat,FALSE
Morlun,Vision - Heat,FALSE
Moses Magnum,Vision - Heat,FALSE
Mr Immortal,Vision - Heat,FALSE
Mr Incredible,Vision - Heat,FALSE
Ms Marvel II,Vision - Heat,FALSE
Multiple Man,Vision - Heat,FALSE
Mysterio,Vision - Heat,FALSE
Mystique,Vision - Heat,FALSE
Namor,Vision - Heat,FALSE
Namora,Vision - Heat,FALSE
Namorita,Vision - Heat,FALSE
Naruto Uzumaki,Vision - Heat,FALSE
Nathan Petrelli,Vision - Heat,FALSE
Nebula,Vision - Heat,FALSE
Negasonic Teenage Warhead,Vision - Heat,FALSE
Nick Fury,Vision - Heat,FALSE
Nightcrawler,Vision - Heat,FALSE
Nightwing,Vision - Heat,FALSE
Niki Sanders,Vision - Heat,FALSE
Nina Theroux,Vision - Heat,FALSE
Northstar,Vision - Heat,FALSE
Nova,Vision - Heat,FALSE
Odin,Vision - Heat,FALSE
Offspring,Vision - Heat,FALSE
Omniscient,Vision - Heat,FALSE
One Punch Man,Vision - Heat,FALSE
One-Above-All,Vision - Heat,FALSE
Onslaught,Vision - Heat,FALSE
Oracle,Vision - Heat,FALSE
Orion,Vision - Heat,FALSE
Osiris,Vision - Heat,FALSE
Overtkill,Vision - Heat,FALSE
Ozymandias,Vision - Heat,FALSE
Parademon,Vision - Heat,FALSE
Peek-a-Boo,Vision - Heat,FALSE
Penance II,Vision - Heat,FALSE
Penguin,Vision - Heat,FALSE
Peter Petrelli,Vision - Heat,FALSE
Phantom,Vision - Heat,FALSE
Phantom Girl,Vision - Heat,FALSE
Phoenix,Vision - Heat,FALSE
Plantman,Vision - Heat,FALSE
Plastic Man,Vision - Heat,FALSE
Plastique,Vision - Heat,FALSE
Poison Ivy,Vision - Heat,FALSE
Polaris,Vision - Heat,FALSE
Power Girl,Vision - Heat,TRUE
Predator,Vision - Heat,FALSE
Professor X,Vision - Heat,FALSE
Professor Zoom,Vision - Heat,FALSE
Proto-Goblin,Vision - Heat,FALSE
Psylocke,Vision - Heat,FALSE
Punisher,Vision - Heat,FALSE
Purple Man,Vision - Heat,FALSE
Pyro,Vision - Heat,FALSE
Q,Vision - Heat,FALSE
Quantum,Vision - Heat,FALSE
Queen Hippolyta,Vision - Heat,FALSE
Question,Vision - Heat,FALSE
Quicksilver,Vision - Heat,FALSE
Quill,Vision - Heat,FALSE
Ra's Al Ghul,Vision - Heat,FALSE
Rachel Pirzad,Vision - Heat,FALSE
Rambo,Vision - Heat,FALSE
Raphael,Vision - Heat,FALSE
Raven,Vision - Heat,FALSE
Ray,Vision - Heat,FALSE
Razor-Fist II,Vision - Heat,FALSE
Reactron,Vision - Heat,FALSE
Red Arrow,Vision - Heat,FALSE
Red Hood,Vision - Heat,FALSE
Red Hulk,Vision - Heat,FALSE
Red Mist,Vision - Heat,FALSE
Red Robin,Vision - Heat,FALSE
Red Skull,Vision - Heat,FALSE
Red Tornado,Vision - Heat,FALSE
Redeemer II,Vision - Heat,FALSE
Redeemer III,Vision - Heat,FALSE
Rey,Vision - Heat,FALSE
Rhino,Vision - Heat,FALSE
Rick Flag,Vision - Heat,FALSE
Riddler,Vision - Heat,FALSE
Rip Hunter,Vision - Heat,FALSE
Ripcord,Vision - Heat,FALSE
Robin,Vision - Heat,FALSE
Robin II,Vision - Heat,FALSE
Robin III,Vision - Heat,FALSE
Robin V,Vision - Heat,FALSE
Robin VI,Vision - Heat,FALSE
Rocket Raccoon,Vision - Heat,FALSE
Rogue,Vision - Heat,FALSE
Rorschach,Vision - Heat,FALSE
SHDB,Vision - Heat,FALSE
Sabretooth,Vision - Heat,FALSE
Sage,Vision - Heat,FALSE
Sandman,Vision - Heat,FALSE
Sasquatch,Vision - Heat,FALSE
Sauron,Vision - Heat,FALSE
Savage Dragon,Vision - Heat,FALSE
Scarecrow,Vision - Heat,FALSE
Scarlet Spider,Vision - Heat,FALSE
Scarlet Spider II,Vision - Heat,FALSE
Scarlet Witch,Vision - Heat,FALSE
Scorpia,Vision - Heat,FALSE
Scorpion,Vision - Heat,FALSE
Sebastian Shaw,Vision - Heat,FALSE
Sentry,Vision - Heat,FALSE
Shadow King,Vision - Heat,FALSE
Shadow Lass,Vision - Heat,FALSE
Shadowcat,Vision - Heat,FALSE
Shang-Chi,Vision - Heat,FALSE
Shatterstar,Vision - Heat,FALSE
She-Hulk,Vision - Heat,FALSE
She-Thing,Vision - Heat,FALSE
Shocker,Vision - Heat,FALSE
Shriek,Vision - Heat,FALSE
Sif,Vision - Heat,FALSE
Silk,Vision - Heat,FALSE
Silk Spectre,Vision - Heat,FALSE
Silk Spectre II,Vision - Heat,FALSE
Silver Surfer,Vision - Heat,FALSE
Silverclaw,Vision - Heat,FALSE
Simon Baz,Vision - Heat,FALSE
Sinestro,Vision - Heat,FALSE
Siren,Vision - Heat,FALSE
Siren II,Vision - Heat,FALSE
Siryn,Vision - Heat,FALSE
Skaar,Vision - Heat,FALSE
Snowbird,Vision - Heat,FALSE
Sobek,Vision - Heat,FALSE
Solomon Grundy,Vision - Heat,FALSE
Songbird,Vision - Heat,FALSE
Space Ghost,Vision - Heat,FALSE
Spawn,Vision - Heat,FALSE
Spectre,Vision - Heat,TRUE
Speedball,Vision - Heat,FALSE
Speedy,Vision - Heat,FALSE
Spider-Girl,Vision - Heat,FALSE
Spider-Gwen,Vision - Heat,FALSE
Spider-Man,Vision - Heat,FALSE
Spider-Woman,Vision - Heat,FALSE
Spider-Woman III,Vision - Heat,FALSE
Spider-Woman IV,Vision - Heat,FALSE
Spock,Vision - Heat,FALSE
Spyke,Vision - Heat,FALSE
Star-Lord,Vision - Heat,FALSE
Stardust,Vision - Heat,FALSE
Starfire,Vision - Heat,FALSE
Stargirl,Vision - Heat,FALSE
Static,Vision - Heat,FALSE
Steel,Vision - Heat,FALSE
Stephanie Powell,Vision - Heat,FALSE
Steppenwolf,Vision - Heat,FALSE
Storm,Vision - Heat,FALSE
Stormtrooper,Vision - Heat,FALSE
Stretch Armstrong,Vision - Heat,FALSE
Sunspot,Vision - Heat,FALSE
Superboy,Vision - Heat,TRUE
Superboy-Prime,Vision - Heat,TRUE
Supergirl,Vision - Heat,TRUE
Superman,Vision - Heat,TRUE
Swamp Thing,Vision - Heat,FALSE
Swarm,Vision - Heat,FALSE
Sylar,Vision - Heat,FALSE
Synch,Vision - Heat,FALSE
T-1000,Vision - Heat,FALSE
T-800,Vision - Heat,FALSE
T-850,Vision - Heat,FALSE
T-X,Vision - Heat,FALSE
TEST,Vision - Heat,FALSE
Taskmaster,Vision - Heat,FALSE
Tempest,Vision - Heat,FALSE
Thanos,Vision - Heat,TRUE
The Cape,Vision - Heat,FALSE
The Comedian,Vision - Heat,FALSE
Thing,Vision - Heat,FALSE
Thor,Vision - Heat,FALSE
Thor Girl,Vision - Heat,FALSE
Thunderbird,Vision - Heat,FALSE
Thunderbird III,Vision - Heat,FALSE
Thunderstrike,Vision - Heat,FALSE
Thundra,Vision - Heat,FALSE
Tiger Shark,Vision - Heat,FALSE
Tigra,Vision - Heat,FALSE
Tinkerer,Vision - Heat,FALSE
Titan,Vision - Heat,FALSE
Toad,Vision - Heat,FALSE
Tommy Clarke,Vision - Heat,FALSE
Toxin,Vision - Heat,FALSE
Tracy Strauss,Vision - Heat,FALSE
Trickster,Vision - Heat,FALSE
Trigon,Vision - Heat,FALSE
Triplicate Girl,Vision - Heat,FALSE
Triton,Vision - Heat,FALSE
Tyrant,Vision - Heat,FALSE
Ultragirl,Vision - Heat,FALSE
Ultron,Vision - Heat,FALSE
Utgard-Loki,Vision - Heat,FALSE
Valerie Hart,Vision - Heat,FALSE
Valkyrie,Vision - Heat,FALSE
Vanisher,Vision - Heat,FALSE
Vegeta,Vision - Heat,FALSE
Venom,Vision - Heat,FALSE
Venom II,Vision - Heat,FALSE
Venom III,Vision - Heat,FALSE
Venompool,Vision - Heat,FALSE
Vertigo II,Vision - Heat,FALSE
Vibe,Vision - Heat,FALSE
Vindicator,Vision - Heat,FALSE
Violator,Vision - Heat,FALSE
Violet Parr,Vision - Heat,FALSE
Vision,Vision - Heat,FALSE
Vixen,Vision - Heat,FALSE
Vulture,Vision - Heat,FALSE
Walrus,Vision - Heat,FALSE
War Machine,Vision - Heat,FALSE
Warlock,Vision - Heat,FALSE
Warp,Vision - Heat,FALSE
Warpath,Vision - Heat,FALSE
Wasp,Vision - Heat,FALSE
Watcher,Vision - Heat,FALSE
Weapon XI,Vision - Heat,FALSE
White Canary,Vision - Heat,FALSE
Wildfire,Vision - Heat,FALSE
Winter Soldier,Vision - Heat,FALSE
Wolfsbane,Vision - Heat,FALSE
Wolverine,Vision - Heat,FALSE
Wonder Girl,Vision - Heat,FALSE
Wonder Man,Vision - Heat,FALSE
Wonder Woman,Vision - Heat,FALSE
X-23,Vision - Heat,FALSE
X-Man,Vision - Heat,FALSE
Yellowjacket,Vision - Heat,FALSE
Yellowjacket II,Vision - Heat,FALSE
Ymir,Vision - Heat,FALSE
Yoda,Vision - Heat,FALSE
Zatanna,Vision - Heat,FALSE
Zoom,Vision - Heat,FALSE
3-D Man,Vitakinesis,FALSE
A-Bomb,Vitakinesis,FALSE
Abe Sapien,Vitakinesis,FALSE
Abin Sur,Vitakinesis,FALSE
Abomination,Vitakinesis,FALSE
Abraxas,Vitakinesis,FALSE
Absorbing Man,Vitakinesis,FALSE
Adam Monroe,Vitakinesis,FALSE
Adam Strange,Vitakinesis,FALSE
Agent Bob,Vitakinesis,FALSE
Agent Zero,Vitakinesis,FALSE
Air-Walker,Vitakinesis,FALSE
Ajax,Vitakinesis,FALSE
Alan Scott,Vitakinesis,FALSE
Alex Mercer,Vitakinesis,FALSE
Alex Woolsly,Vitakinesis,FALSE
Alien,Vitakinesis,FALSE
Allan Quatermain,Vitakinesis,FALSE
Amazo,Vitakinesis,FALSE
Ammo,Vitakinesis,FALSE
Ando Masahashi,Vitakinesis,FALSE
Angel,Vitakinesis,FALSE
Angel Dust,Vitakinesis,FALSE
Angel Salvadore,Vitakinesis,FALSE
Angela,Vitakinesis,FALSE
Animal Man,Vitakinesis,FALSE
Annihilus,Vitakinesis,FALSE
Ant-Man,Vitakinesis,FALSE
Ant-Man II,Vitakinesis,FALSE
Anti-Monitor,Vitakinesis,FALSE
Anti-Spawn,Vitakinesis,FALSE
Anti-Venom,Vitakinesis,FALSE
Apocalypse,Vitakinesis,FALSE
Aquababy,Vitakinesis,FALSE
Aqualad,Vitakinesis,FALSE
Aquaman,Vitakinesis,FALSE
Arachne,Vitakinesis,FALSE
Archangel,Vitakinesis,FALSE
Arclight,Vitakinesis,FALSE
Ardina,Vitakinesis,FALSE
Ares,Vitakinesis,FALSE
Ariel,Vitakinesis,FALSE
Armor,Vitakinesis,FALSE
Astro Boy,Vitakinesis,FALSE
Atlas,Vitakinesis,FALSE
Atom,Vitakinesis,FALSE
Atom Girl,Vitakinesis,FALSE
Atom II,Vitakinesis,FALSE
Atom III,Vitakinesis,FALSE
Atom IV,Vitakinesis,FALSE
Aurora,Vitakinesis,FALSE
Azazel,Vitakinesis,FALSE
Azrael,Vitakinesis,FALSE
Aztar,Vitakinesis,FALSE
Bananaman,Vitakinesis,FALSE
Bane,Vitakinesis,FALSE
Banshee,Vitakinesis,FALSE
Bantam,Vitakinesis,FALSE
Batgirl,Vitakinesis,FALSE
Batgirl IV,Vitakinesis,FALSE
Batgirl VI,Vitakinesis,FALSE
Batman,Vitakinesis,FALSE
Batman II,Vitakinesis,FALSE
Battlestar,Vitakinesis,FALSE
Batwoman V,Vitakinesis,FALSE
Beak,Vitakinesis,FALSE
Beast,Vitakinesis,FALSE
Beast Boy,Vitakinesis,FALSE
Ben 10,Vitakinesis,FALSE
Beta Ray Bill,Vitakinesis,FALSE
Beyonder,Vitakinesis,FALSE
Big Barda,Vitakinesis,FALSE
Big Daddy,Vitakinesis,FALSE
Big Man,Vitakinesis,FALSE
Bill Harken,Vitakinesis,FALSE
Billy Kincaid,Vitakinesis,FALSE
Binary,Vitakinesis,FALSE
Bionic Woman,Vitakinesis,FALSE
Bird-Brain,Vitakinesis,FALSE
Bird-Man,Vitakinesis,FALSE
Bird-Man II,Vitakinesis,FALSE
Birdman,Vitakinesis,FALSE
Bishop,Vitakinesis,FALSE
Bizarro,Vitakinesis,FALSE
Bizarro-Girl,Vitakinesis,FALSE
Black Abbott,Vitakinesis,FALSE
Black Adam,Vitakinesis,FALSE
Black Bolt,Vitakinesis,FALSE
Black Canary,Vitakinesis,FALSE
Black Cat,Vitakinesis,FALSE
Black Flash,Vitakinesis,FALSE
Black Knight III,Vitakinesis,FALSE
Black Lightning,Vitakinesis,FALSE
Black Mamba,Vitakinesis,FALSE
Black Manta,Vitakinesis,FALSE
Black Panther,Vitakinesis,FALSE
Black Vulcan,Vitakinesis,FALSE
Black Widow,Vitakinesis,FALSE
Blackout,Vitakinesis,FALSE
Blackwing,Vitakinesis,FALSE
Blackwulf,Vitakinesis,FALSE
Blade,Vitakinesis,FALSE
Bling!,Vitakinesis,FALSE
Blink,Vitakinesis,FALSE
Blizzard,Vitakinesis,FALSE
Blizzard II,Vitakinesis,FALSE
Blob,Vitakinesis,FALSE
Bloodaxe,Vitakinesis,FALSE
Bloodhawk,Vitakinesis,FALSE
Bloodwraith,Vitakinesis,FALSE
Blue Beetle,Vitakinesis,FALSE
Blue Beetle II,Vitakinesis,FALSE
Blue Beetle III,Vitakinesis,FALSE
Blue Streak,Vitakinesis,FALSE
Boba Fett,Vitakinesis,FALSE
Bomb Queen,Vitakinesis,FALSE
Boom-Boom,Vitakinesis,FALSE
Booster Gold,Vitakinesis,FALSE
Box IV,Vitakinesis,FALSE
Bradley,Vitakinesis,FALSE
Brainiac,Vitakinesis,FALSE
Brainiac 5,Vitakinesis,FALSE
Brother Voodoo,Vitakinesis,FALSE
Brundlefly,Vitakinesis,FALSE
Buffy,Vitakinesis,FALSE
Bullseye,Vitakinesis,FALSE
Bumblebee,Vitakinesis,FALSE
Bumbleboy,Vitakinesis,FALSE
Bushido,Vitakinesis,FALSE
Cable,Vitakinesis,FALSE
Callisto,Vitakinesis,FALSE
Cameron Hicks,Vitakinesis,FALSE
Cannonball,Vitakinesis,FALSE
Captain America,Vitakinesis,FALSE
Captain Atom,Vitakinesis,FALSE
Captain Britain,Vitakinesis,FALSE
Captain Cold,Vitakinesis,FALSE
Captain Epic,Vitakinesis,FALSE
Captain Hindsight,Vitakinesis,FALSE
Captain Marvel,Vitakinesis,FALSE
Captain Marvel II,Vitakinesis,FALSE
Captain Midnight,Vitakinesis,FALSE
Captain Planet,Vitakinesis,FALSE
Captain Universe,Vitakinesis,FALSE
Carnage,Vitakinesis,FALSE
Cat,Vitakinesis,FALSE
Catwoman,Vitakinesis,FALSE
Century,Vitakinesis,FALSE
Cerebra,Vitakinesis,FALSE
Chamber,Vitakinesis,FALSE
Chameleon,Vitakinesis,FALSE
Changeling,Vitakinesis,FALSE
Cheetah,Vitakinesis,FALSE
Cheetah II,Vitakinesis,FALSE
Cheetah III,Vitakinesis,FALSE
Chromos,Vitakinesis,FALSE
Chuck Norris,Vitakinesis,FALSE
Citizen Steel,Vitakinesis,FALSE
Claire Bennet,Vitakinesis,FALSE
Clayface,Vitakinesis,FALSE
Cloak,Vitakinesis,FALSE
Cogliostro,Vitakinesis,FALSE
Colossus,Vitakinesis,FALSE
Concrete,Vitakinesis,FALSE
Copycat,Vitakinesis,FALSE
Cottonmouth,Vitakinesis,FALSE
Crimson Crusader,Vitakinesis,FALSE
Crimson Dynamo,Vitakinesis,FALSE
Crystal,Vitakinesis,FALSE
Curse,Vitakinesis,FALSE
Cy-Gor,Vitakinesis,FALSE
Cyborg,Vitakinesis,FALSE
Cyborg Superman,Vitakinesis,FALSE
Cyclops,Vitakinesis,FALSE
DL Hawkins,Vitakinesis,FALSE
Dagger,Vitakinesis,FALSE
Daphne Powell,Vitakinesis,FALSE
Daredevil,Vitakinesis,FALSE
Darkhawk,Vitakinesis,FALSE
Darkman,Vitakinesis,FALSE
Darkseid,Vitakinesis,FALSE
Darkstar,Vitakinesis,FALSE
Darth Maul,Vitakinesis,FALSE
Darth Vader,Vitakinesis,FALSE
Dash,Vitakinesis,FALSE
Data,Vitakinesis,FALSE
Dazzler,Vitakinesis,FALSE
Deadman,Vitakinesis,FALSE
Deadpool,Vitakinesis,FALSE
Deadshot,Vitakinesis,FALSE
Deathlok,Vitakinesis,FALSE
Deathstroke,Vitakinesis,FALSE
Dementor,Vitakinesis,FALSE
Demogoblin,Vitakinesis,FALSE
Destroyer,Vitakinesis,FALSE
Diamondback,Vitakinesis,FALSE
Doc Samson,Vitakinesis,FALSE
Doctor Doom,Vitakinesis,FALSE
Doctor Doom II,Vitakinesis,FALSE
Doctor Fate,Vitakinesis,FALSE
Doctor Octopus,Vitakinesis,FALSE
Doctor Poison,Vitakinesis,FALSE
Doctor Strange,Vitakinesis,FALSE
Domino,Vitakinesis,FALSE
Donatello,Vitakinesis,FALSE
Donna Troy,Vitakinesis,FALSE
Doomsday,Vitakinesis,FALSE
Doppelganger,Vitakinesis,FALSE
Dormammu,Vitakinesis,FALSE
Dr Manhattan,Vitakinesis,FALSE
Drax the Destroyer,Vitakinesis,FALSE
Ego,Vitakinesis,FALSE
Elastigirl,Vitakinesis,FALSE
Electro,Vitakinesis,FALSE
Elektra,Vitakinesis,FALSE
Elle Bishop,Vitakinesis,FALSE
Elongated Man,Vitakinesis,FALSE
Emma Frost,Vitakinesis,FALSE
